app_id,train_positive_count
1005910,5
1005930,4
1006400,1
1006710,1
1007040,83
1007350,5
1007390,1
1007400,3
1007430,1
1007630,1
1007740,4
1007800,2
1007810,3
1008280,1
1008510,1
1008580,3
1008710,47
1008740,1
1008800,2
1008920,2
1009290,17
1009560,15
1009850,14
1009950,3
1009990,4
1010070,1
1010170,2
1010230,1
1010240,1
1010270,1
1010600,4
1010660,1
1010750,47
1010800,8
1010830,2
1010850,1
1010860,5
1010870,4
1010890,22
1010950,1
1011190,9
1011270,1
1011290,2
1011300,3
1011390,4
1011510,2
1011670,3
1011700,1
1011940,10
1012240,8
1012560,10
1012790,35
1012800,1
1012830,1
1012840,29
1012880,58
1013320,22
1013450,1
1013540,1
1013650,1
1013680,4
1013750,2
1013870,6
1013910,1
1014050,1
1014140,1
1014370,2
1014420,1
1014810,2
1014940,1
1014990,1
1015020,2
1015090,2
1015140,4
1015350,1
1015470,1
1015700,1
1015710,3
1015720,1
1015770,3
1015930,1
1016000,1
1016110,5
1016120,10
1016180,2
1016250,1
1016600,7
1016730,2
1016790,3
1016800,61
1016860,3
1016920,77
1016930,5
1016960,11
1017060,4
1017100,7
1017160,2
1017180,86
1017410,5
1017900,35
1018000,1
1018010,9
1018020,7
1018060,1
1018130,1
1018160,5
1018170,3
1018680,1
1018800,12
1018830,11
1018850,10
1018930,1
1019310,6
1019550,15
1019580,1
1019590,1
1019920,1
1019940,2
1020030,2
1020340,8
1020470,16
1020520,1
1020540,1
1020590,1
1020640,1
1020730,1
1020780,2
1020800,1
1020820,6
1020840,1
1021070,1
1021670,4
1021690,2
1021770,14
1021850,1
1021950,56
1022010,1
1022310,3
1022450,71
1022480,2
1022710,2
1022780,2
1022980,2
1023550,2
1023690,1
1023980,3
1024010,1
1024380,25
1024400,1
1024650,1
1024890,23
1025070,6
1025140,9
1025240,2
1025250,5
1025410,5
1025440,7
1025460,1
1025600,8
1025960,3
1026110,1
1026130,1
1026160,2
1026400,2
1026420,7
1026680,9
1026820,29
1026840,11
1027120,1
1027130,1
1027820,2
1027990,2
1028350,2
1028470,8
1028570,10
1028590,1
1028630,1
1028730,1
1029110,1
1029170,1
1029210,5
1029380,1
1029500,4
1029550,11
1029630,6
1029690,18
1029760,1
1029780,62
1029860,1
1029890,21
1029980,2
1030210,32
1030830,96
1030840,357
1031110,2
1031120,1
1031140,6
1031440,2
1031480,15
1031920,5
1032120,1
1032170,1
1032430,26
1032520,5
1032590,8
1032670,6
1032730,1
1032790,15
1032830,1
1033100,1
1033220,1
1033410,2
1033420,14
1033450,2
1033880,1
1033950,3
1034060,1
1034200,1
1034250,1
1034750,1
1034810,2
1034860,4
1034880,1
1034900,8
1034910,2
1034940,3
1035050,2
1035510,8
1035560,6
1035850,1
1035890,1
1035930,3
1035990,1
1036340,1
1036440,2
1036580,1
1036700,4
1036740,1
1036850,4
1036870,1
1036890,10
1036910,2
1036920,1
1036950,6
1036960,3
1037020,21
1037080,2
1037100,1
1037130,7
1037190,3
1037410,1
1037560,3
1037590,5
1037750,1
1037760,1
1037940,1
1037960,1
1038250,19
1038280,2
1038300,1
1038370,20
1038450,1
1038740,23
1039360,1
1039370,2
1039590,1
1039830,2
1039880,27
1039890,6
1039970,1
1040070,5
1040080,1
1040230,12
1040420,18
1040460,1
1040550,3
1040590,1
1040730,1
1041210,1
1041320,14
1041710,1
1041720,22
1041840,6
1041920,1
1042020,2
1042170,1
1042380,6
1042490,10
1042530,1
1042550,24
1042780,8
1042800,8
1043000,1
1043180,13
1043230,2
1043240,1
1043260,5
1043340,11
1043390,10
1043430,1
1043500,5
1043860,1
1043870,1
1044220,2
1044340,3
1044490,4
1044620,43
1044720,10
1044980,2
1045010,2
1045080,2
1045110,1
1045180,4
1045510,1
1045580,1
1045620,3
1045650,2
1045720,22
1045840,1
1046030,96
1046230,2
1046300,4
1046400,7
1046470,7
1046660,1
1046770,1
1046790,2
1046820,8
1046930,388
1047010,3
1047120,1
1047220,10
1047440,24
1047680,3
1047870,1
1047960,1
1048000,1
1048100,25
1048300,2
1048350,1
1048370,3
1048540,60
1048660,3
1048740,2
1048950,1
1049070,1
1049100,41
1049280,16
1049320,20
1049400,5
1049410,136
1049590,88
1049660,3
1049710,2
1049800,37
1049820,1
1049880,1
1049890,58
1050000,1
1050670,1
1051200,17
1051290,1
1051310,12
1051690,19
1051950,2
1051960,1
1052070,24
1052990,7
1053000,3
1053680,19
1053710,1
1053750,1
1054090,1
1054110,2
1054290,1
1054340,1
1054430,3
1054490,17
1054510,8
1054550,6
1054560,1
1054650,1
1054660,1
1054690,1
1054700,1
1054710,2
1054800,5
1055090,1
1055210,4
1055430,15
1055490,1
1055540,81
1055610,1
1055760,1
1055990,3
1056180,1
1056280,1
1056490,3
1056570,2
1056590,2
1056600,24
1056610,4
1056640,113
1056690,1
1056720,3
1056840,4
1056860,1
1056960,43
1056970,1
1057090,543
1057180,2
1057220,1
1057430,7
1057540,1
1057640,1
1057680,21
1057700,19
1057720,2
1057750,26
1057780,3
1057850,16
1058000,4
1058020,33
1058060,3
1058140,2
1058200,5
1058270,1
1058280,1
1058370,3
1058380,6
1058430,5
1058450,15
1058530,6
1058640,27
1058650,21
1058690,1
1058770,11
1058830,23
1059120,5
1059280,1
1059740,1
1059850,1
1059880,2
1059890,1
1059980,2
1059990,10
1060160,1
1060180,1
1060210,1
1060220,2
1060230,2
1060300,1
1060310,2
1060670,13
1061010,2
1061090,43
1061100,6
1061180,5
1061270,1
1061730,2
1061820,1
1061910,11
1062000,1
1062040,3
1062060,3
1062090,52
1062110,5
1062140,2
1062160,36
1062340,1
1062520,16
1062830,8
1062960,9
1063040,2
1063190,1
1063310,4
1063440,1
1063490,3
1063530,2
1063560,1
1063580,2
1063660,9
1063730,381
1063770,3
1063950,1
1064010,4
1064130,1
1064310,1
1064340,2
1064420,2
1064460,12
1064610,50
1064660,1
1064820,1
1064860,1
1064950,1
1064990,2
1065020,3
1065100,4
1065180,5
1065200,1
1065260,8
1065310,1
1065320,1
1065940,2
1065950,1
1065970,15
1066130,2
1066180,2
1066240,1
1066260,6
1066430,1
1066460,1
1066630,2
1066780,80
1066810,1
1066860,1
1066890,28
1066900,1
1067310,57
1067440,1
1067540,11
1067580,1
1067600,9
1067720,1
1067850,17
1067860,3
1067900,26
1067930,1
1068070,3
1068360,2
1068520,1
1068820,25
1069030,3
1069050,2
1069230,29
1069360,2
1069530,5
1069640,14
1069650,7
1069660,10
1069690,2
1069740,73
1069760,3
1070020,4
1070110,1
1070190,1
1070220,1
1070330,45
1070550,2
1070580,23
1070690,1
1070710,51
1070790,1
1070860,5
1070890,1
1071100,2
1071120,7
1071130,5
1071140,1
1071190,1
1071240,1
1071290,3
1071490,1
1071510,2
1071870,30
1071940,1
1072040,16
1072150,10
1072190,1
1072270,1
1072310,2
1072390,34
1072420,30
1072480,1
1072500,2
1072620,2
1072640,3
1072710,7
1072800,1
1072860,1
1072870,1
1072920,6
1073220,4
1073320,5
1073390,9
1073820,3
1073900,2
1073910,3
1074070,8
1074080,1
1074170,2
1074310,1
1074610,3
1074620,2
1074630,1
1074640,1
1075080,2
1075140,1
1075170,1
1075190,2
1075200,4
1075400,1
1075740,4
1076160,4
1076200,11
1076230,1
1076500,8
1076550,1
1076750,4
1076880,9
1076920,6
1077160,2
1077230,3
1077290,3
1077430,3
1077440,2
1077450,3
1077520,9
1077530,2
1077550,1
1077600,1
1077970,3
1078200,1
1078280,8
1078320,2
1078330,1
1078350,9
1078420,5
1078490,2
1078730,4
1078760,4
1078920,3
1078970,3
1079000,3
1079160,8
1079200,1
1079210,3
1079230,2
1079260,10
1079310,3
1079450,2
1079510,2
1079570,2
1079620,3
1079800,26
1079810,1
1079830,3
1079970,1
1080010,1
1080020,1
1080130,1
1080410,1
1080750,2
1081470,1
1081510,22
1081560,2
1081650,1
1081670,1
1081710,1
1081810,1
1081870,1
1082180,4
1082430,56
1082450,1
1082680,4
1082710,20
1082890,1
1082930,1
1083190,2
1083210,10
1083310,4
1083600,2
1083800,1
1083820,1
1083870,2
1084020,8
1084080,1
1084520,1
1084570,6
1084600,18
1084640,12
1084790,1
1085160,8
1085180,7
1085510,86
1085660,1321
1086010,10
1086410,5
1086450,1
1086460,1
1086640,22
1086680,3
1086750,1
1086850,3
1086940,252
1086970,1
1087500,1
1087700,1
1087760,1
1088090,11
1088150,43
1088600,2
1088710,53
1088770,1
1088790,26
1088850,127
1088870,3
1088880,1
1088950,1
1089090,42
1089110,1
1089130,26
1089310,1
1089630,10
1089650,4
1089710,4
1089790,1
1089830,3
1089840,2
1089980,246
1090250,7
1090440,3
1090630,46
1090760,2
1090790,1
1090800,2
1090920,1
1091250,1
1091460,3
1091500,1443
1091570,1
1091910,1
1091980,6
1092040,6
1092140,3
1092150,1
1092260,1
1092400,3
1092430,6
1092590,5
1092630,6
1092660,37
1092700,4
1092710,6
1092720,11
1092730,5
1092790,384
1092950,1
1092980,1
1093170,2
1093320,4
1093330,1
1093520,2
1093720,7
1093910,47
1094000,3
1094030,6
1094060,2
1094250,1
1094320,1
1094390,1
1094420,2
1094520,73
1094530,6
1094690,1
1094730,3
1094780,8
1094820,4
1094870,1
1094880,1
1094920,1
1094930,1
1095120,1
1095260,3
1095520,1
1095700,1
1096060,2
1096100,1
1096140,1
1096180,3
1096200,2
1096300,1
1096410,4
1096530,57
1096550,2
1096570,11
1096590,3
1096710,6
1096720,10
1096900,3
1096930,2
1097000,2
1097120,2
1097130,5
1097200,30
1097330,1
1097350,5
1097420,10
1097430,3
1097580,9
1097620,2
1097750,1
1097770,2
1097780,1
1097790,1
1097820,1
1097840,107
1098080,2
1098100,1
1098130,1
1098170,1
1098210,2
1098220,1
1098340,16
1098940,2
1099410,14
1099440,1
1099500,1
1099640,2
1099960,1
1100140,7
1100150,2
1100160,3
1100260,7
1100270,1
1100300,1
1100410,1
1100420,4
1100430,2
1100510,1
1100930,3
1100990,7
1101050,1
1101140,5
1101180,3
1101190,12
1101270,1
1101360,7
1101420,2
1101450,38
1101790,9
1101930,3
1102130,59
1102190,90
1102780,4
1102880,1
1103100,1
1103210,19
1103780,1
1103800,2
1103860,3
1103880,4
1103920,1
1104220,1
1104280,9
1104330,7
1104380,12
1104450,34
1104660,32
1105040,2
1105110,3
1105130,1
1105410,1
1105420,3
1105500,40
1105510,27
1105620,3
1105670,38
1105810,2
1105890,1
1106140,3
1106150,1
1106200,1
1106530,10
1106710,1
1106770,5
1106840,57
1106940,2
1107300,1
1107440,2
1107620,1
1107750,1
1107790,22
1107820,2
1108090,1
1108240,1
1108320,10
1108370,24
1108560,7
1108590,5
1108640,1
1109160,3
1109410,6
1109460,17
1109490,1
1109570,17
1109680,3
1109690,1
1109840,1
1110050,6
1110100,6
1110690,7
1110720,2
1110890,1
1110910,8
1111210,17
1111370,5
1111380,2
1111390,2
1111450,8
1111460,33
1111620,1
1111650,1
1111880,1
1111940,4
1111970,1
1112150,1
1112340,1
1112380,1
1112400,6
1112580,1
1112620,2
1112790,7
1112830,2
1112890,11
1113000,281
1113310,1
1113560,140
1113570,5
1113690,1
1113940,4
1113970,1
1114070,2
1114130,4
1114220,7
1114260,4
1114290,4
1114430,1
1114830,1
1114860,9
1114870,1
1114940,20
1115050,14
1115110,1
1115690,38
1115780,2
1115980,2
1116100,1
1116210,3
1116230,5
1116550,4
1116580,6
1116590,1
1116780,1
1116880,4
1116960,34
1116990,1
1117390,9
1117670,1
1117890,1
1118070,1
1118200,481
1118240,9
1118310,20
1118350,1
1118380,3
1118410,1
1118740,1
1118840,6
1118920,7
1119060,4
1119600,2
1119700,14
1119730,31
1119800,1
1119980,8
1120320,1
1120360,3
1120370,3
1120400,1
1120480,4
1120560,3
1120690,1
1120810,26
1120940,1
1121420,4
1121560,58
1121590,1
1121640,6
1121680,1
1121710,4
1121780,1
1121910,76
1122050,27
1122100,2
1122120,1
1122290,1
1122680,9
1122690,2
1122720,56
1122750,12
1122780,1
1123050,13
1123080,1
1123300,1
1123400,3
1123450,14
1123770,32
1123830,4
1124060,2
1124090,1
1124180,3
1124260,3
1124300,86
1124530,1
1124560,1
1124660,4
1124830,3
1125110,7
1125240,7
1125330,4
1125390,2
1125420,1
1125480,10
1125870,1
1125910,1
1126290,46
1126310,17
1126420,1
1126470,1
1126600,1
1126750,2
1126770,1
1127110,2
1127130,1
1127360,2
1127400,90
1127460,8
1127470,1
1127500,69
1127610,5
1127840,6
1127850,3
1127920,1
1127970,1
1127980,13
1128000,7
1128140,2
1128260,3
1128480,2
1128570,2
1128690,1
1128810,131
1128920,29
1129190,15
1129220,17
1129250,4
1129310,26
1129580,77
1129920,1
1130410,17
1130620,2
1131080,12
1131140,1
1131190,9
1131240,3
1131400,1
1131530,1
1131550,2
1131720,16
1131740,2
1131800,1
1131810,3
1131900,1
1131920,1
1131960,1
1132090,1
1132190,11
1132490,1
1132670,2
1132720,1
1132760,2
1132880,1
1132910,2
1132970,2
1133050,2
1133060,2
1133070,1
1133120,1
1133320,2
1133330,1
1133580,1
1133590,3
1133730,1
1133760,3
1133930,1
1133990,1
1134020,1
1134030,1
1134100,7
1134480,2
1134520,1
1134700,4
1134710,6
1135180,1
1135230,7
1135260,2
1135300,16
1135370,1
1135690,41
1135810,9
1135830,4
1135910,2
1136020,1
1136080,1
1136160,51
1136370,1
1137020,1
1137300,8
1137350,7
1137450,4
1137460,41
1137490,1
1137860,1
1138100,10
1138190,2
1138260,1
1138410,1
1138650,1
1138660,11
1138850,8
1138910,1
1139000,1
1139280,4
1139800,5
1139870,1
1139890,49
1139900,248
1139940,5
1139980,26
1140030,1
1140130,1
1140150,1
1140270,23
1140290,13
1140440,25
1140500,1
1140610,4
1140620,1
1140630,1
1140740,1
1140890,3
1141030,1
1141100,2
1141130,1
1141170,1
1141220,6
1141360,1
1141530,1
1141550,8
1141580,1
1141650,2
1142070,1
1142080,1
1142100,2
1142130,13
1142180,1
1142220,2
1142390,4
1142500,20
1142710,108
1142830,2
1143810,5
1144020,5
1144030,6
1144110,14
1144150,1
1144170,3
1144200,326
1144270,1
1144280,1
1144400,94
1144440,8
1144770,5
1144800,5
1144860,1
1144910,2
1144970,5
1145030,1
1145290,1
1145330,1
1145340,2
1145360,1022
1145530,1
1145660,4
1145780,1
1145960,26
1146170,1
1146230,1
1146310,3
1146510,3
1146560,1
1146600,3
1146630,57
1146970,15
1147030,2
1147130,2
1147450,2
1147500,1
1147550,60
1147560,147
1147660,16
1147690,57
1147750,8
1147940,3
1147960,2
1148360,1
1148450,2
1148470,1
1148480,1
1148510,39
1148560,1
1148590,49
1148650,36
1148760,2
1149440,4
1149460,73
1149510,1
1149550,8
1149620,56
1149660,26
1149710,1
1149940,2
1150080,44
1150090,2
1150460,1
1150590,10
1150620,3
1150640,11
1150690,173
1150730,1
1150760,14
1150910,1
1150950,13
1150990,1
1151050,1
1151080,15
1151120,1
1151180,1
1151200,1
1151250,3
1151340,436
1151390,2
1151440,5
1151450,5
1151640,401
1151720,1
1151740,3
1151920,1
1152020,1
1152090,3
1152160,2
1152300,4
1152310,3
1152320,2
1152340,2
1152410,1
1152950,1
1153130,3
1153430,16
1153640,12
1153840,1
1154040,4
1154130,3
1154790,3
1154810,14
1154840,7
1154850,7
1155120,1
1155300,1
1155420,1
1155460,1
1155470,1
1155580,1
1155590,1
1155660,2
1155830,1
1155870,2
1155880,1
1155970,1
1156000,1
1156250,1
1156360,1
1156590,1
1156670,1
1156990,13
1157020,1
1157220,9
1157250,2
1157390,10
1157640,1
1157700,1
1157750,4
1157790,1
1157940,1
1158160,4
1158280,1
1158290,1
1158310,271
1158370,4
1158420,2
1158470,5
1158500,2
1158690,3
1158720,2
1158770,1
1158850,24
1158890,3
1158940,21
1158980,6
1159000,1
1159560,7
1159660,24
1159680,2
1159860,1
1160220,13
1160330,2
1160440,1
1160490,15
1160750,15
1160920,1
1161160,3
1161170,19
1161190,3
1161270,3
1161490,7
1161580,88
1161650,1
1161840,1
1161870,13
1161880,5
1161930,1
1162050,1
1162070,4
1162130,1
1162280,1
1162470,1
1162480,1
1162520,25
1162560,3
1162650,2
1162680,2
1162700,2
1162750,12
1162930,11
1162960,5
1163040,1
1163070,3
1163090,1
1163130,8
1163140,4
1163460,1
1163550,7
1163590,3
1163600,1
1163660,1
1163690,2
1163740,2
1163870,3
1163910,6
1164000,1
1164010,1
1164050,16
1164100,1
1164250,3
1164390,4
1164690,1
1164850,24
1165400,1
1165860,1
1165870,7
1165960,1
1166230,1
1166290,13
1166580,1
1166730,1
1166860,3
1166990,2
1167140,6
1167320,1
1167450,45
1167570,1
1167630,340
1167680,3
1167700,1
1167770,1
1167850,1
1167900,1
1167950,1
1168280,14
1168470,21
1168610,1
1168630,1
1168660,20
1168870,1
1168880,6
1169040,19
1169200,4
1169490,1
1169740,1
1170050,1
1170060,9
1170080,1
1170370,1
1170640,6
1170760,26
1170880,45
1170950,17
1170970,7
1171120,1
1171140,1
1171260,1
1171310,11
1171320,1
1171370,22
1171660,1
1172050,8
1172090,1
1172380,495
1172430,2
1172450,33
1172470,439
1172510,2
1172530,1
1172620,914
1172650,10
1172730,1
1172800,1
1172980,3
1173010,7
1173200,13
1173310,1
1173330,2
1173370,21
1173380,2
1173510,2
1173690,77
1173770,16
1173780,6
1173790,4
1173800,9
1173810,8
1173820,10
1173830,1
1173940,6
1174180,1093
1174390,7
1174400,1
1174500,1
1174940,12
1175080,1
1175120,1
1175140,28
1175190,1
1175200,3
1175360,7
1175460,3
1175640,1
1175800,1
1175830,3
1175880,2
1175890,3
1175930,1
1176020,1
1176050,1
1176460,2
1176470,7
1176710,8
1177080,1
1177130,1
1177400,1
1177660,1
1177970,1
1178030,51
1178050,7
1178140,1
1178160,5
1178180,1
1178210,1
1178220,8
1178400,1
1178490,45
1178780,1
1178790,1
1178830,145
1178880,3
1179060,1
1179080,3
1179210,14
1179220,1
1179680,5
1180320,1
1180370,1
1180380,30
1180540,1
1180660,31
1181000,2
1181330,1
1181400,6
1181640,2
1181790,10
1181830,9
1181840,6
1182020,5
1182110,16
1182370,7
1182620,36
1182760,1
1182790,1
1182900,11
1182920,6
1183030,4
1183260,4
1183470,1
1183500,2
1183720,3
1184050,29
1184160,27
1184210,1
1184320,1
1184370,103
1184420,3
1184480,3
1184500,1
1184760,1
1184770,3
1184810,6
1184820,1
1184840,4
1185160,4
1185600,1
1185700,1
1185820,1
1185870,1
1186030,1
1186040,9
1186050,1
1186160,1
1186400,23
1186460,4
1186640,24
1186740,14
1186860,1
1186880,2
1187030,3
1187510,5
1187940,2
1188080,3
1188250,3
1188270,1
1188330,1
1188540,1
1188680,3
1188720,3
1188930,27
1188970,1
1189060,3
1189440,5
1189490,37
1189630,92
1189800,9
1189850,2
1190000,74
1190130,1
1190150,2
1190170,5
1190340,1
1190400,7
1190750,1
1190990,1
1191120,5
1191210,23
1191330,3
1191440,2
1191580,8
1191630,11
1191840,20
1191900,10
1192010,2
1192380,1
1192900,2
1192940,3
1193040,3
1193090,1
1193590,1
1193760,3
1193990,1
1194590,1
1194630,46
1194680,3
1194700,1
1194740,5
1194830,2
1194840,13
1194930,13
1195270,1
1195290,21
1195360,2
1195460,28
1196080,1
1196130,1
1196310,2
1196470,1
1196590,432
1196630,9
1197030,1
1197220,3
1197230,1
1197260,10
1197320,1
1197370,6
1197570,8
1197580,1
1197730,1
1198040,4
1198050,1
1198090,9
1198210,1
1198320,1
1198400,1
1198450,1
1198510,2
1198760,1
1198860,1
1199030,20
1199050,1
1199140,1
1199180,1
1199660,1
1199910,1
1200110,2
1200230,3
1200330,3
1200720,3
1200860,12
1200900,1
1201230,3
1201240,36
1201280,13
1201330,3
1201370,1
1201400,6
1201630,8
1201810,2
1201830,1
1201840,2
1201870,3
1201930,1
1201940,1
1202070,2
1202130,14
1202280,1
1202310,3
1202480,3
1202540,43
1202900,23
1202970,3
1203180,4
1203220,77
1203360,2
1203370,1
1203420,13
1203470,2
1203560,1
1203630,24
1203680,1
1203710,9
1203930,6
1204050,13
1204220,1
1204270,2
1204410,1
1204470,1
1204920,2
1204930,1
1204990,1
1205040,1
1205170,1
1205240,5
1205260,4
1205450,51
1205520,1
1205960,8
1206060,7
1206240,6
1206430,8
1206480,1
1206560,63
1206600,2
1206610,3
1206620,1
1206670,2
1207010,1
1207310,1
1207390,3
1207590,7
1207650,12
1207710,1
1207800,1
1207850,1
1208260,18
1208520,1
1208590,1
1208600,3
1208830,1
1209000,3
1209040,43
1209140,1
1209360,1
1209410,2
1209490,26
1209740,1
1209750,1
1210030,3
1210150,1
1210220,1
1210230,2
1210250,17
1210320,69
1210490,1
1210610,1
1210620,1
1210660,1
1210800,1
1211020,41
1211110,2
1211350,1
1211360,4
1211630,37
1211640,1
1211740,1
1211830,1
1212100,2
1212400,1
1212620,24
1212830,16
1213000,1
1213210,126
1213230,2
1213370,1
1213670,1
1213680,1
1213700,10
1213750,4
1214200,1
1214280,71
1214360,10
1214450,1
1215090,10
1215180,1
1215200,1
1215270,2
1215390,10
1215430,3
1215870,1
1216050,1
1216060,5
1216080,3
1216200,25
1216220,1
1216230,1
1216300,1
1216320,10
1216470,3
1216490,4
1216710,63
1216880,6
1217060,463
1217100,1
1217190,1
1217390,12
1217580,1
1218010,1
1218210,8
1218250,24
1218280,11
1218500,5
1218670,1
1218740,2
1218810,1
1218900,24
1219590,1
1219940,1
1219950,8
1220010,37
1220080,1
1220140,7
1220150,8
1220930,4
1221230,1
1221250,7
1221540,2
1221650,1
1221990,1
1222040,4
1222050,2
1222140,261
1222180,1
1222270,1
1222300,2
1222370,24
1222570,1
1222670,212
1222680,125
1222690,47
1222700,253
1222730,143
1222800,2
1223020,2
1223500,6
1223870,4
1224020,13
1224290,1
1224380,1
1224450,1
1225060,2
1225130,1
1225560,25
1225570,17
1225580,7
1225590,12
1225780,5
1225810,4
1226020,1
1226070,1
1226470,23
1226510,1
1226530,8
1226990,2
1227280,11
1227360,1
1227530,25
1227650,11
1227690,20
1227750,6
1227780,6
1227890,49
1228520,14
1228560,3
1228600,1
1228790,1
1229030,2
1229060,2
1229090,1
1229240,1
1229260,2
1229380,52
1229420,1
1229460,1
1229490,297
1229500,1
1229580,4
1229880,1
1229900,5
1230140,72
1230200,1
1230340,1
1230410,24
1230800,1
1231460,2
1231520,1
1231590,1
1231670,1
1231880,3
1231900,1
1231940,1
1231950,1
1231970,1
1232010,1
1232130,6
1232180,16
1232330,3
1232420,2
1232460,5
1232570,4
1232580,2
1232810,1
1232940,1
1233170,1
1233270,27
1233540,1
1233550,9
1233570,85
1233590,4
1233690,4
1233800,2
1233820,1
1233880,3
1234190,4
1234260,1
1234520,2
1234620,1
1234840,1
1234940,4
1235110,1
1235120,2
1235140,175
1235360,3
1235830,6
1236070,1
1236240,4
1236300,2
1236560,1
1236720,5
1236780,1
1236990,13
1237320,16
1237570,2
1237610,3
1237730,1
1237880,1
1237950,216
1237970,550
1237980,21
1238000,59
1238020,7
1238040,22
1238060,40
1238080,21
1238280,2
1238520,2
1238680,9
1238730,6
1238810,407
1238820,46
1238840,386
1238860,263
1238880,20
1239020,8
1239050,8
1239080,22
1239260,14
1239300,2
1239320,2
1239690,78
1240210,99
1240230,1
1240290,1
1240440,374
1240460,1
1240480,3
1240590,1
1240630,3
1240840,1
1241040,1
1241100,74
1241380,1
1241510,33
1241520,2
1241700,47
1241950,6
1242700,2
1242910,1
1242980,3
1243140,2
1243220,4
1243520,1
1243670,4
1243790,1
1243830,6
1243880,2
1243960,3
1244460,43
1244630,5
1244950,10
1245370,1
1245430,19
1245500,1
1245540,13
1245620,404
1245950,1
1246020,12
1247100,1
1247160,1
1247170,3
1247640,1
1247720,1
1247860,1
1248130,87
1248270,2
1248650,1
1248800,2
1248820,3
1248840,1
1249010,1
1249060,3
1249130,3
1249260,1
1249500,1
1249800,21
1249880,13
1250100,1
1250280,1
1250410,160
1250440,3
1250560,1
1250650,8
1250760,30
1250790,2
1250870,9
1250900,1
1251210,2
1251300,1
1251460,2
1251690,2
1251850,1
1251930,1
1251970,2
1252010,2
1252100,1
1252170,1
1252320,1
1252330,168
1252560,3
1252600,2
1252710,1
1252780,21
1252830,3
1252850,1
1253190,2
1253390,1
1253520,1
1253710,5
1253860,3
1253920,42
1254120,49
1254130,1
1254150,1
1254370,9
1254400,2
1254620,1
1254900,2
1255380,2
1255560,9
1255630,19
1255650,16
1255980,104
1256060,4
1256230,4
1256380,1
1256530,2
1256610,17
1256670,64
1256830,3
1257170,2
1257200,4
1257280,2
1257290,22
1257360,2
1257410,7
1257660,2
1257810,1
1257850,1
1258040,22
1258080,64
1258220,2
1258310,5
1258460,2
1258590,2
1258710,2
1258770,1
1258780,3
1259000,1
1259130,2
1259230,1
1259240,1
1259420,224
1259430,2
1259460,1
1259510,2
1259560,3
1259640,2
1259790,11
1259800,1
1259840,5
1259980,18
1260130,5
1260520,6
1260590,4
1260810,12
1261010,1
1261040,29
1261180,2
1261520,2
1261570,1
1261760,1
1261880,2
1261970,1
1262040,1
1262060,3
1262190,2
1262240,32
1262350,3
1262460,1
1262540,55
1262560,59
1262580,78
1262600,22
1262780,1
1262910,1
1263070,7
1263230,3
1263370,31
1263550,4
1263610,1
1264160,1
1264250,7
1264280,10
1264520,4
1264670,29
1264740,6
1264770,1
1264970,2
1265030,1
1265230,1
1265390,1
1265510,1
1265650,1
1265820,16
1265860,5
1265920,9
1265930,7
1266220,2
1266560,2
1266600,6
1266630,2
1266690,13
1266700,1
1266840,20
1266980,2
1267170,1
1267470,15
1267770,2
1267810,1
1267910,29
1267950,1
1268040,1
1268140,1
1268350,1
1268810,1
1268960,5
1269150,3
1269550,2
1269640,1
1269690,1
1269710,1
1269810,1
1269820,1
1269950,18
1270100,1
1270980,1
1271050,6
1271100,1
1271280,6
1271300,2
1271380,1
1271400,2
1271580,2
1271690,1
1271700,17
1272110,1
1272120,2
1272160,22
1272320,16
1272860,1
1272970,1
1273250,2
1273260,3
1273400,5
1273590,1
1273690,1
1273710,42
1274140,3
1274290,35
1274300,2
1274360,2
1274490,4
1274540,1
1274570,239
1274800,2
1274840,1
1275250,1
1275290,1
1275350,43
1275540,1
1275590,1
1275630,6
1275640,12
1275670,1
1275810,1
1275890,9
1276390,51
1276470,2
1276550,2
1276660,3
1276750,1
1276760,1
1276790,34
1277210,1
1277390,1
1277400,77
1277510,3
1277930,34
1277940,9
1277970,1
1278060,1
1278210,3
1278390,6
1278480,3
1278960,1
1279610,3
1279630,3
1279920,2
1280370,1
1280770,31
1280780,4
1280930,5
1281080,4
1281150,1
1281200,3
1281270,6
1281510,1
1281590,28
1281630,2
1281800,46
1281930,107
1282090,1
1282200,13
1282210,16
1282410,1
1282690,43
1282730,158
1282760,1
1283130,8
1283140,2
1283190,27
1283220,53
1283400,5
1283410,10
1283500,1
1283960,6
1283970,8
1284190,26
1284210,11
1284410,39
1284510,1
1284820,9
1284870,1
1284950,2
1285010,1
1285020,1
1285040,1
1285080,2
1285160,1
1285630,1
1285670,66
1285870,1
1285920,2
1286140,1
1286280,3
1286330,2
1286340,6
1286350,67
1286680,17
1286710,14
1286830,281
1286880,1
1287040,2
1287230,1
1287260,4
1287310,1
1287530,3
1287800,1
1287840,7
1288170,5
1288310,124
1288320,2
1288420,2
1289310,240
1289330,1
1289340,4
1289380,2
1289640,1
1289810,7
1290000,148
1290170,4
1290220,2
1290260,7
1290270,1
1290490,54
1290710,2
1291010,11
1291210,1
1291220,1
1291330,1
1291340,86
1291500,11
1291530,5
1292020,3
1292040,19
1292540,1
1292630,8
1292750,1
1292860,1
1292880,2
1292910,2
1292940,31
1292960,1
1293040,2
1293120,1
1293160,36
1293180,15
1293650,2
1293820,14
1293830,549
1293860,20
1294220,1
1294230,1
1294380,1
