건축년도,계약기간,계약구분,계약일,계약월,계약연도,보증금_만원,전용면적_m2,층,주택유형,지번,건물명,월세금_만원,종전보증금_만원,종전월세_만원,법정동코드,읍면동,갱신요구권사용,_구,_조회연월,계약일자,계약연월,전월세구분,주택연령,면적구간,동그룹,주소,위도,경도,동북권_전환율(%),환산보증금_만원,면적라벨,면적당가격_만원,log_면적당가격,z_면적당가격,이상치후보,도로명주소,지하철역거리_m,최근접역,종전환산보증금_만원,is_basement,학교거리_m,SK미래관거리,보문역거리,log_전용면적,전월세구분_전세,주택유형_연립,동그룹_안암동,최근접역_안암역,면적라벨_소형,면적라벨_중형,data_split
2011,23.02~24.02,갱신,20,2,2023,1000,19.92,3,다세대,'2-2,(2-2),53,1000.0,53.0,11290,보문동2가,사용,성북구,202302,2023-02-20,2023-02,월세,12,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 2-2,37.5872920463973,127.017812694376,4.8,14250.0,소형,715.3614457831325,6.574184852131932,-0.5116813630754843,False,서울 성북구 지봉로23길 50,274.1288529809032,보문역,14250.0,0,951.2446356577402,1166.4026777308086,255.61189878310088,2.991724252156452,0,0,0,0,1,0,train
2013,23.02~25.02,신규,4,2,2023,3000,17.5,4,다세대,'3-15,해마루,70,,,11290,보문동1가, ,성북구,202302,2023-02-04,2023-02,월세,10,20㎡ 이하,보문동,서울특별시 성북구 보문동1가 3-15,37.5880247363267,127.018952681536,4.8,20500.0,소형,1171.428571428571,7.066832578574398,1.3764345626204488,False,서울 성북구 보문로30길 12-11,291.21387759176537,보문역,,0,916.6989953998028,1098.5570071510106,282.2828484896454,2.862200880929469,0,0,0,0,1,0,train
2015,23.02~25.02,신규,18,2,2023,2000,27.32,4,다세대,'6,동은빌,90,,,11290,안암동1가, ,성북구,202302,2023-02-18,2023-02,월세,8,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동1가 6,37.5890312632611,127.019877185804,4.8,24500.0,중형,896.7789165446559,6.799923842606571,0.2274006384869629,False,서울 성북구 보문로30길 40-6,388.181701625532,보문역,,0,934.8834971736508,1073.7372462605574,386.2352745429992,3.307619034702589,0,0,1,0,0,1,train
1995,23.02~23.04,신규,28,2,2023,1500,55.07,-1,연립,'133-3,기주빌라,100,,,11290,안암동3가, ,성북구,202302,2023-02-28,2023-02,월세,28,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 133-3,37.5832997343531,127.023538296672,4.8,26500.0,대형,481.2057381514436,6.178370865617046,0.5957780510641678,False,서울 성북구 고려대로12길 65-4,398.9539174314005,보문역,,1,310.06062145489494,623.4512725172118,419.9643717062827,4.00860510327439,0,1,1,0,0,0,train
2022,23.02~25.02,신규,9,2,2023,28000,26.55,5,다세대,'134-11,탑스하우징,0,,,11290,보문동7가, ,성북구,202302,2023-02-09,2023-02,전세,1,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-11,37.5796315517269,127.021476041454,4.8,28000.0,중형,1054.6139359698682,6.961877806483923,0.9869450807813752,False,서울 성북구 보문로13나길 8-5,669.8658248177488,보문역,,0,600.896659962064,949.632077083748,677.1314730927518,3.279029747687948,1,0,0,0,0,1,train
2014,23.02~25.02,신규,8,2,2023,5000,15.57,4,다세대,'75-10,(75-10),45,,,11290,보문동2가, ,성북구,202302,2023-02-08,2023-02,월세,9,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 75-10,37.5851695046946,127.018287932064,4.8,16250.0,소형,1043.6737315350033,6.951459897021738,0.9342585700448218,False,서울 성북구 지봉로 175-2,156.7330223806902,보문역,,0,811.6415388512596,1080.421392750233,133.449606038057,2.745345985845907,0,0,0,0,1,0,train
2008,23.03~25.03,신규,25,2,2023,7000,12.04,4,다세대,'171,승민아트빌,0,,,11290,보문동5가, ,성북구,202302,2023-02-25,2023-02,전세,15,20㎡ 이하,보문동,서울특별시 성북구 보문동5가 171,37.5820315128318,127.020029181913,4.8,7000.0,소형,581.3953488372093,6.36714951065074,-1.3051625961167308,False,서울 성북구 지봉로24길 70-10,390.32121984232265,보문역,,0,620.1795847194261,956.5315442239414,393.2946483718082,2.488234439880675,1,0,0,0,1,0,train
2011,23.02~24.02,신규,24,2,2023,1000,12.21,4,다세대,'149-2,그린빌,67,,,11290,안암동5가, ,성북구,202302,2023-02-24,2023-02,월세,12,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,4.8,17750.0,소형,1453.7264537264537,7.2825731576188515,1.2457045795924124,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.502255288122613,0,0,1,1,1,0,train
1995,23.04~25.04,신규,26,2,2023,14000,37.41,-1,다세대,'133-3,기주빌라,0,,,11290,안암동3가, ,성북구,202302,2023-02-26,2023-02,전세,28,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 133-3,37.5832997343531,127.023538296672,4.8,14000.0,대형,374.23148890670944,5.9275431392680495,0.0592070116086384,False,서울 성북구 고려대로12길 65-4,398.9539174314005,보문역,,1,310.06062145489494,623.4512725172118,419.9643717062827,3.621938048360055,1,0,1,0,0,0,train
2002,23.03~25.03,신규,26,2,2023,16537,44.33,3,다세대,'1-5,재성주택,0,,,11290,보문동2가, ,성북구,202302,2023-02-26,2023-02,전세,21,33㎡ 초과,보문동,서울특별시 성북구 보문동2가 1-5,37.587555071862,127.017641678685,4.8,16537.0,대형,373.04308594631175,5.924370993844173,-0.620449740083227,False,서울 성북구 지봉로23길 56,305.66584382578367,보문역,,0,979.5726361121102,1189.423025025264,287.66387327886355,3.7916616487569614,1,0,0,0,0,0,train
2017,23.02~25.02,신규,15,2,2023,3000,22.45,3,다세대,'74-4,(74-4),110,,,11290,보문동2가, ,성북구,202302,2023-02-15,2023-02,월세,6,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-4,37.5856076020013,127.018063978834,4.8,30500.0,중형,1358.574610244989,7.214927143217604,1.736846644543685,False,서울 성북구 지봉로23길 13-9,171.06065159319274,보문역,,0,847.0480143176586,1105.4214813741974,146.01736067850436,3.1112906141882632,0,0,0,0,0,1,train
1997,23.03~25.03,신규,20,2,2023,17000,41.4,2,다세대,'134-1,장백주택,0,,,11290,안암동3가, ,성북구,202302,2023-02-20,2023-02,전세,26,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 134-1,37.5831600751501,127.024011605849,4.8,17000.0,대형,410.62801932367154,6.020120075801534,0.2572477297877166,False,서울 성북구 보문로18길 54-1,441.4396196446324,보문역,,0,266.359959733537,585.6253038941029,462.8411154996926,3.7232808808312687,1,0,1,0,0,0,train
2013,23.02~24.02,신규,18,2,2023,1000,13.99,3,다세대,'102-91,(102-91),63,,,11290,안암동5가, ,성북구,202302,2023-02-18,2023-02,월세,10,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-91,37.5847491130107,127.029020414455,4.8,16750.0,소형,1197.2837741243743,7.08864562385105,0.5706201092643832,False,서울 성북구 고려대로22길 31,174.28917605071155,안암역,,0,139.61355973925984,139.61355973925984,824.4621698790479,2.63834278867739,0,0,1,1,1,0,train
2013,23.02~25.02,신규,18,2,2023,500,12.52,3,다세대,'132,그린빌,45,,,11290,안암동2가, ,성북구,202302,2023-02-18,2023-02,월세,10,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 132,37.5866939630274,127.023043911887,4.8,11750.0,소형,938.4984025559106,6.845346118539047,-0.2763339796340286,False,서울 성북구 고려대로7가길 38,296.9666022587233,보문역,,0,555.8771787619684,708.8780628975502,318.87528882000805,2.5273273656719524,0,0,1,0,1,0,train
2002,23.02~24.02,신규,16,2,2023,1000,38.39,6,다세대,'147-5,원영스위트,120,,,11290,안암동5가, ,성북구,202302,2023-02-16,2023-02,월세,21,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 147-5,37.5875358648882,127.029098487257,4.8,31000.0,대형,807.5019536337588,6.695183095382528,1.701343529669816,False,서울 성북구 개운사길 27,137.1135231296652,안암역,,0,380.41481718245205,380.41481718245205,855.0883665312471,3.6477970090127054,0,0,1,1,0,0,train
2022,23.02~25.02,신규,13,2,2023,2000,27.25,5,다세대,'149-1,TheGoldCity,165,,,11290,안암동5가, ,성북구,202302,2023-02-13,2023-02,월세,1,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-1,37.5885579379589,127.028783897453,4.8,43250.0,중형,1587.1559633027523,7.3703288506511555,1.6806746236245345,False,서울 성북구 개운사2길 9,253.3616724327488,안암역,,0,497.0221536302352,497.0221536302352,865.4342293535547,3.305053521109253,0,0,1,1,0,1,train
1985,23.04~25.04,갱신,11,2,2023,24000,110.72,1,연립,'54-4,(54-4),0,23000.0,0.0,11290,안암동3가,사용,성북구,202302,2023-02-11,2023-02,전세,38,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 54-4,37.5851939053499,127.02301571097,4.8,24000.0,대형,216.7630057803468,5.383407341987296,-1.104809082631517,False,서울 성북구 고려대로14길 28,268.2248670502166,보문역,23000.0,0,440.5886666304425,666.9389558384676,293.24380452913067,4.707004491869359,1,1,1,0,0,0,train
2013,23.02~24.02,신규,7,2,2023,1000,13.94,1,다세대,'102-91,(102-91),58,,,11290,안암동5가, ,성북구,202302,2023-02-07,2023-02,월세,10,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-91,37.5847491130107,127.029020414455,4.8,15500.0,소형,1111.9081779053083,7.014731848236421,0.3133175948081764,False,서울 성북구 고려대로22길 31,174.28917605071155,안암역,,0,139.61355973925984,139.61355973925984,824.4621698790479,2.6347624053323777,0,0,1,1,1,0,train
2002,23.02~25.02,신규,8,2,2023,3000,72.14,3,다세대,'74-8,대원빌2,100,,,11290,보문동2가, ,성북구,202302,2023-02-08,2023-02,월세,21,33㎡ 초과,보문동,서울특별시 성북구 보문동2가 74-8,37.5853213287708,127.017651794066,4.8,28000.0,대형,388.134183532021,5.963924228951056,-0.5177720430892244,False,서울 성북구 지봉로21길 10,208.66767556109943,보문역,,0,870.143089712503,1137.8216141985497,184.1639157483819,4.278608675475393,0,0,0,0,0,0,train
1995,23.02~25.02,갱신,6,2,2023,22000,60.59,1,연립,'133-3,기주빌라,0,22000.0,0.0,11290,안암동3가, ,성북구,202302,2023-02-06,2023-02,전세,28,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 133-3,37.5832997343531,127.023538296672,4.8,22000.0,대형,363.0962204984321,5.897418174733202,-0.0052363566318148,False,서울 성북구 고려대로12길 65-4,398.9539174314005,보문역,22000.0,0,310.06062145489494,623.4512725172118,419.9643717062827,4.104129862956897,1,1,1,0,0,0,train
2002,23.02~25.02,신규,4,2,2023,5000,54.985,4,다세대,'74-5,승화빌,100,,,11290,보문동2가, ,성북구,202302,2023-02-04,2023-02,월세,21,33㎡ 초과,보문동,서울특별시 성북구 보문동2가 74-5,37.5855547382236,127.017903081971,4.8,30000.0,대형,545.6033463671911,6.303723395625229,0.3643251047244532,False,서울 성북구 지봉로23길 13-11,185.0868867414957,보문역,,0,858.1280943493584,1118.7296200670005,160.10005084563207,4.0070604207628975,0,0,0,0,0,0,train
1994,23.03~25.03,신규,2,2,2023,15000,37.71,2,다세대,'119-7,(119-7),0,,,11290,안암동2가, ,성북구,202302,2023-02-02,2023-02,전세,29,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 119-7,37.5865918501353,127.024535900058,4.8,15000.0,대형,397.7724741447892,5.988391014002439,0.1893728743309434,False,서울 성북구 고려대로7가길 66,415.12681864229165,안암역,,0,474.25771502479415,584.0615678919718,439.5910187345864,3.6299253112702656,1,0,1,1,0,0,train
2022,23.02~25.02,갱신,23,3,2023,28000,26.55,5,다세대,'134-11,탑스하우징,0,28000.0,0.0,11290,보문동7가, ,성북구,202303,2023-03-23,2023-03,전세,1,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-11,37.5796315517269,127.021476041454,4.8,28000.0,중형,1054.6139359698682,6.961877806483923,0.9869450807813752,False,서울 성북구 보문로13나길 8-5,669.8658248177488,보문역,28000.0,0,600.896659962064,949.632077083748,677.1314730927518,3.279029747687948,1,0,0,0,0,1,train
2022,23.05~26.05,신규,31,3,2023,5700,43.95,5,다세대,'41-12,라이크팰리스,50,,,11290,안암동4가, ,성북구,202303,2023-03-31,2023-03,월세,1,33㎡ 초과,안암동,서울특별시 성북구 안암동4가 41-12,37.5804722137068,127.024534231321,4.8,18200.0,대형,414.1069397042093,6.028536173069594,0.2752514573859904,False,서울 성북구 안암로9길 17,690.7617636689957,보문역,,0,337.94912576840795,676.4036928664832,707.1230927830719,3.783052624131186,0,0,1,0,0,0,train
2001,23.04~25.03,신규,3,3,2023,12000,31.68,3,다세대,'74-13,인성빌라,30,,,11290,보문동2가, ,성북구,202303,2023-03-03,2023-03,월세,22,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-13,37.5855932163398,127.018451071054,4.8,19500.0,중형,615.530303030303,6.424107474730239,-0.6067157362453254,False,서울 성북구 지봉로23길 9,136.9146303223722,보문역,,0,814.8256272538686,1071.4022800372577,111.87350454731178,3.455685566946225,0,0,0,0,0,1,train
2011,23.04~25.04,신규,18,3,2023,1000,29.85,4,다세대,'56-15,동성,75,,,11290,보문동2가, ,성북구,202303,2023-03-18,2023-03,월세,12,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 56-15,37.5860490128533,127.017367784522,4.8,19750.0,중형,661.6415410385259,6.496234181891744,-0.392971131388435,False,서울 성북구 보문로25길 24,239.00121664412583,보문역,,0,922.45108520453,1173.3893680685403,214.28037970967125,3.396184839838611,0,0,0,0,0,1,train
2004,23.03~25.03,갱신,11,3,2023,5000,84.96,5,다세대,'135,(135-0),100,8000.0,70.0,11290,보문동7가, ,성북구,202303,2023-03-11,2023-03,월세,19,33㎡ 초과,보문동,서울특별시 성북구 보문동7가 135,37.5787298016808,127.022154354723,4.8,30000.0,대형,353.1073446327684,5.86960010059371,-0.762631515254462,False,서울 성북구 보문로13나길 32,780.800809086526,보문역,25500.0,0,622.2272034332791,961.4960595106958,789.196795237089,4.442180557493629,0,0,0,0,0,0,train
1997,23.04~25.04,신규,31,3,2023,14000,17.36,4,다세대,'207-2,BESSOHOUSE,0,,,11290,보문동3가, ,성북구,202303,2023-03-31,2023-03,전세,26,20㎡ 이하,보문동,서울특별시 성북구 보문동3가 207-2,37.5838886300916,127.017847546579,4.8,14000.0,소형,806.4516129032259,6.693883131200143,-0.0529271359543752,False,서울 성북구 보문사길 39,264.34504371609194,보문역,,0,815.5325228088915,1115.8395096003146,248.52075618483056,2.854168709232204,1,0,0,0,1,0,train
1940,23.04~25.04,신규,28,3,2023,10000,70.4,3,다세대,'211,(214),60,,,11290,보문동2가, ,성북구,202303,2023-03-28,2023-03,월세,83,33㎡ 초과,보문동,서울특별시 성북구 보문동2가 211,37.5840728078905,127.018910015858,4.8,25000.0,대형,355.1136363636363,5.875249883186148,-0.7479650369363006,False,서울 성북구 보문로23길 16,189.6366318655988,보문역,,0,726.7882757968135,1021.5906354365782,180.11317380292195,4.254193263163997,0,0,0,0,0,0,train
2014,23.03~25.03,신규,11,3,2023,3000,17.09,4,다세대,'75-10,(75-10),57,,,11290,보문동2가, ,성북구,202303,2023-03-11,2023-03,월세,9,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 75-10,37.5851695046946,127.018287932064,4.8,17250.0,소형,1009.3622001170276,6.918064159525937,0.8062664563462184,False,서울 성북구 지봉로 175-2,156.7330223806902,보문역,,0,811.6415388512596,1080.421392750233,133.449606038057,2.8384934971274998,0,0,0,0,1,0,train
2017,23.04~25.03,신규,17,3,2023,3000,22.45,4,다세대,'74-4,(74-4),105,,,11290,보문동2가, ,성북구,202303,2023-03-17,2023-03,월세,6,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-4,37.5856076020013,127.018063978834,4.8,29250.0,중형,1302.8953229398664,7.173111465445362,1.6129275600048962,False,서울 성북구 지봉로23길 13-9,171.06065159319274,보문역,,0,847.0480143176586,1105.4214813741974,146.01736067850436,3.1112906141882632,0,0,0,0,0,1,train
2017,23.04~25.04,신규,15,3,2023,3000,26.29,3,다세대,'74-4,(74-4),110,,,11290,보문동2가, ,성북구,202303,2023-03-15,2023-03,월세,6,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-4,37.5856076020013,127.018063978834,4.8,30500.0,중형,1160.1369341955117,7.057154919786429,1.2692949860549985,False,서울 성북구 지봉로23길 13-9,171.06065159319274,보문역,,0,847.0480143176586,1105.4214813741974,146.01736067850436,3.26918863874179,0,0,0,0,0,1,train
2015,23.04~25.04,신규,4,3,2023,1000,14.32,3,다세대,'64-11,금산빌딩,40,,,11290,보문동2가, ,성북구,202303,2023-03-04,2023-03,월세,8,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 64-11,37.5858252054743,127.017372714174,4.8,11000.0,소형,768.1564245810056,6.64529436179923,-0.2391478863845387,False,서울 성북구 보문로25길 25,233.94823352532688,보문역,,0,912.5890679211318,1169.094104682548,208.9240129948573,2.6616571615325,0,0,0,0,1,0,train
2017,23.04~25.04,신규,22,3,2023,27000,19.61,4,다세대,'74-4,(74-4),0,,,11290,보문동2가, ,성북구,202303,2023-03-22,2023-03,전세,6,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-4,37.5856076020013,127.018063978834,4.8,27000.0,소형,1376.8485466598677,7.228278537448991,1.995190460047635,False,서울 성북구 지봉로23길 13-9,171.06065159319274,보문역,,0,847.0480143176586,1105.4214813741974,146.01736067850436,2.976039640208255,1,0,0,0,1,0,train
2011,23.03~25.01,신규,17,3,2023,3000,23.62,4,다세대,'15-5,MAIBAUM안암,52,,,11290,안암동4가, ,성북구,202303,2023-03-17,2023-03,월세,12,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동4가 15-5,37.5814227391357,127.023313771075,4.8,16000.0,중형,677.3920406435224,6.519725351866889,-0.486487163204572,False,서울 성북구 안암로5길 54-4,543.0061961951634,보문역,,0,359.12045905585205,709.4755434538754,558.5006427801934,3.1620938107692163,0,0,1,0,0,1,train
2017,23.03~25.03,신규,7,3,2023,3000,22.45,2,다세대,'74-4,(74-4),100,,,11290,보문동2가, ,성북구,202303,2023-03-07,2023-03,월세,6,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-4,37.5856076020013,127.018063978834,4.8,28000.0,중형,1247.216035634744,7.129470639424906,1.4835997218092134,False,서울 성북구 지봉로23길 13-9,171.06065159319274,보문역,,0,847.0480143176586,1105.4214813741974,146.01736067850436,3.1112906141882632,0,0,0,0,0,1,train
